,employee_id,name,email,designation,age,length_of_service,is_promoted
46654,53588,Quincy Davis,quincy_davis512@gmail.com,Procurement,37,10,0
46655,70549,Karen Moore,karen_moore85@gmail.com,Sales & Marketing,22,2,0
46656,61672,Bob Edwards,bob_edwards115@gmail.com,Finance,28,2,0
46657,5057,Alice Morgan,alice_morgan933@gmail.com,Analytics,32,5,0
46658,25399,Xander Brooks,xander_brooks11@gmail.com,Operations,41,10,0
46659,22629,Uma Thompson,uma_thompson890@gmail.com,HR,44,5,0
46660,30195,Yvonne Davis,yvonne_davis227@gmail.com,Finance,29,3,0
46661,43447,Liam Walker,liam_walker415@gmail.com,Sales & Marketing,22,1,0
46662,15804,Uma Green,uma_green601@gmail.com,Sales & Marketing,36,8,0
46663,2834,Sam Walker,sam_walker481@gmail.com,Technology,30,4,0
46664,57653,Isabella Walker,isabella_walker214@gmail.com,Operations,24,1,0
46665,15206,Catherine Evans,catherine_evans652@gmail.com,Operations,31,4,1
46666,3038,Quincy Moore,quincy_moore897@gmail.com,Technology,27,1,0
46667,64276,Mia Moore,mia_moore126@gmail.com,Operations,37,8,0
46668,5365,Jack Moore,jack_moore527@gmail.com,Sales & Marketing,33,10,0
46669,54268,Grace Thompson,grace_thompson264@gmail.com,Technology,47,5,0
46670,66458,Tina Edwards,tina_edwards939@gmail.com,Technology,33,2,0
46671,73761,Olivia Lee,olivia_lee663@gmail.com,Operations,40,2,1
46672,59400,Eva Walker,eva_walker234@gmail.com,Technology,26,1,0
46673,69219,Grace Thompson,grace_thompson882@gmail.com,Technology,36,7,0
46674,688,Paul Phillips,paul_phillips92@gmail.com,Finance,26,4,0
46675,40033,Frank Johnson,frank_johnson945@gmail.com,Analytics,45,11,0
46676,20273,Zach Davis,zach_davis459@gmail.com,Technology,39,2,0
46677,30808,David Taylor,david_taylor172@gmail.com,Sales & Marketing,27,5,0
46678,57871,Rachel Lee,rachel_lee777@gmail.com,Sales & Marketing,27,5,0
46679,57476,Xander Taylor,xander_taylor23@gmail.com,Sales & Marketing,55,25,0
46680,70141,Zach Taylor,zach_taylor336@gmail.com,Operations,34,7,0
46681,50139,Olivia White,olivia_white972@gmail.com,Finance,31,2,0
46682,6380,Quincy Smith,quincy_smith682@gmail.com,Technology,30,1,0
46683,41389,Victor White,victor_white246@gmail.com,Sales & Marketing,27,6,0
46684,52513,Uma Wilson,uma_wilson612@gmail.com,Sales & Marketing,39,8,0
46685,54384,Catherine Wilson,catherine_wilson754@gmail.com,Operations,28,3,0
46686,36162,Liam Evans,liam_evans163@gmail.com,Sales & Marketing,50,9,0
46687,12471,David Smith,david_smith305@gmail.com,R&D,36,2,0
46688,69533,Karen Brown,karen_brown78@gmail.com,Sales & Marketing,27,2,0
46689,68642,Sam Brooks,sam_brooks899@gmail.com,Analytics,31,4,0
46690,36969,Liam Edwards,liam_edwards585@gmail.com,Operations,35,4,1
46691,41278,Noah Davis,noah_davis981@gmail.com,Procurement,32,6,0
46692,13372,David Cooper,david_cooper359@gmail.com,Operations,34,6,0
46693,74921,Bob Brooks,bob_brooks887@gmail.com,R&D,32,5,0
46694,41426,Mia Taylor,mia_taylor348@gmail.com,Sales & Marketing,25,3,0
46695,12097,Zach Walker,zach_walker617@gmail.com,Operations,26,2,0
46696,77616,Victor Wood,victor_wood908@gmail.com,Sales & Marketing,44,15,0
46697,56627,Isabella Carter,isabella_carter872@gmail.com,Sales & Marketing,34,10,0
46698,23501,Grace Harris,grace_harris648@gmail.com,Technology,41,6,0
46699,36505,Alice Lee,alice_lee653@gmail.com,Technology,26,3,1
46700,38763,Jack Wilson,jack_wilson504@gmail.com,Technology,32,7,0
46701,40476,Karen Evans,karen_evans728@gmail.com,Operations,39,4,0
46702,14484,Bob Perez,bob_perez447@gmail.com,Operations,52,4,0
46703,45048,Bob Davis,bob_davis763@gmail.com,Finance,32,2,0
46704,8984,David Taylor,david_taylor167@gmail.com,Sales & Marketing,30,7,0
46705,69437,Victor Kelly,victor_kelly385@gmail.com,Operations,31,5,0
46706,37807,Yvonne Walker,yvonne_walker744@gmail.com,Technology,33,3,0
46707,57840,Eva Phillips,eva_phillips331@gmail.com,Legal,54,18,1
46708,25091,David Baker,david_baker6@gmail.com,Operations,45,6,0
46709,54472,Noah Edwards,noah_edwards674@gmail.com,HR,38,10,0
46710,14284,Jack Harris,jack_harris937@gmail.com,Sales & Marketing,33,7,0
46711,51488,Tina Taylor,tina_taylor679@gmail.com,Operations,39,7,0
46712,27454,Zach White,zach_white973@gmail.com,Analytics,32,5,0
46713,76671,Jack Wood,jack_wood65@gmail.com,Operations,38,7,0
46714,48973,Wendy Baker,wendy_baker729@gmail.com,Sales & Marketing,30,5,0
46715,60976,Paul Wilson,paul_wilson863@gmail.com,Operations,29,3,0
46716,47966,Wendy Green,wendy_green203@gmail.com,HR,50,19,0
46717,49281,Noah Cooper,noah_cooper513@gmail.com,Operations,57,5,0
46718,66442,Harry Walker,harry_walker872@gmail.com,Technology,27,1,0
46719,42037,Victor Perez,victor_perez240@gmail.com,Analytics,28,2,0
46720,14553,Paul White,paul_white154@gmail.com,Sales & Marketing,28,5,0
46721,75561,Quincy Harris,quincy_harris36@gmail.com,Analytics,37,3,0
46722,73132,Sam Perez,sam_perez531@gmail.com,Operations,37,7,0
46723,33198,Bob Phillips,bob_phillips342@gmail.com,Operations,29,2,0
46724,40724,Liam Martinez,liam_martinez207@gmail.com,Sales & Marketing,39,5,0
46725,56393,Rachel Wilson,rachel_wilson707@gmail.com,Procurement,42,11,0
46726,12867,Catherine Carter,catherine_carter190@gmail.com,Operations,38,10,0
46727,28241,Rachel Harris,rachel_harris16@gmail.com,HR,28,1,0
46728,76995,Zach Cooper,zach_cooper730@gmail.com,Procurement,30,4,1
46729,67569,Olivia Morgan,olivia_morgan872@gmail.com,Procurement,43,6,0
46730,46527,Paul Davis,paul_davis351@gmail.com,Technology,49,11,0
46731,73946,Wendy Cooper,wendy_cooper946@gmail.com,Sales & Marketing,46,15,0
46732,9778,Xander Smith,xander_smith958@gmail.com,Operations,39,3,0
46733,18430,Tina Hill,tina_hill375@gmail.com,Sales & Marketing,39,10,0
46734,60648,Zach Martinez,zach_martinez522@gmail.com,Technology,53,2,0
46735,76270,Noah Morgan,noah_morgan780@gmail.com,Analytics,29,7,0
46736,17934,Grace Davis,grace_davis196@gmail.com,Sales & Marketing,36,10,0
46737,38169,Wendy Wilson,wendy_wilson725@gmail.com,Technology,35,3,0
46738,73824,Wendy Carter,wendy_carter777@gmail.com,Finance,29,3,1
46739,38701,Mia Evans,mia_evans546@gmail.com,Analytics,28,1,0
46740,61532,Mia Edwards,mia_edwards813@gmail.com,Sales & Marketing,35,6,0
46741,30042,Quincy Evans,quincy_evans773@gmail.com,Operations,36,9,1
46742,5080,Sam Taylor,sam_taylor689@gmail.com,Sales & Marketing,51,12,0
46743,26895,Eva Hill,eva_hill271@gmail.com,Finance,34,3,0
46744,53633,Tina Perez,tina_perez492@gmail.com,Sales & Marketing,29,6,0
46745,34415,Mia Davis,mia_davis23@gmail.com,Sales & Marketing,34,10,0
46746,3009,Isabella Davis,isabella_davis224@gmail.com,Procurement,29,8,0
46747,40440,Grace Edwards,grace_edwards234@gmail.com,Legal,54,13,0
46748,9928,Xander Carter,xander_carter609@gmail.com,Finance,35,7,0
46749,69807,Alice Johnson,alice_johnson156@gmail.com,Procurement,38,7,0
46750,56832,Noah Johnson,noah_johnson110@gmail.com,Analytics,31,5,0
46751,52516,Catherine Lee,catherine_lee315@gmail.com,Procurement,36,2,0
46752,10794,Sam Green,sam_green74@gmail.com,Operations,32,4,0
46753,3884,Yvonne Taylor,yvonne_taylor877@gmail.com,Procurement,25,1,0
46754,65977,Karen Lee,karen_lee556@gmail.com,Analytics,45,2,0
46755,36219,Zach Wilson,zach_wilson626@gmail.com,Technology,33,7,0
46756,63039,Olivia Morgan,olivia_morgan834@gmail.com,Operations,33,5,0
46757,23112,Quincy Brown,quincy_brown469@gmail.com,Sales & Marketing,35,8,0
46758,8244,Olivia Baker,olivia_baker170@gmail.com,Operations,25,1,0
46759,66172,Rachel Baker,rachel_baker398@gmail.com,Operations,46,5,0
46760,25775,Catherine Green,catherine_green701@gmail.com,Sales & Marketing,28,4,0
46761,50749,Karen Baker,karen_baker638@gmail.com,Technology,36,11,0
46762,77141,Quincy Brooks,quincy_brooks643@gmail.com,Operations,53,8,0
46763,31705,Karen Lee,karen_lee707@gmail.com,Operations,37,11,1
46764,72101,Catherine Brown,catherine_brown715@gmail.com,Sales & Marketing,33,7,0
46765,56754,Quincy Davis,quincy_davis362@gmail.com,Procurement,30,4,0
46766,47821,Karen Edwards,karen_edwards307@gmail.com,Operations,34,7,0
46767,25345,Quincy Brooks,quincy_brooks68@gmail.com,Legal,46,6,0
46768,64880,Eva Moore,eva_moore743@gmail.com,Sales & Marketing,53,4,0
46769,65298,Catherine Wood,catherine_wood183@gmail.com,Sales & Marketing,54,12,0
46770,42536,Xander White,xander_white665@gmail.com,Analytics,60,2,0
46771,35718,Wendy Kelly,wendy_kelly65@gmail.com,Sales & Marketing,34,6,1
46772,9402,Zach Edwards,zach_edwards631@gmail.com,Operations,55,6,0
46773,76529,Zach Johnson,zach_johnson975@gmail.com,Sales & Marketing,33,7,0
46774,15810,Paul Phillips,paul_phillips775@gmail.com,Procurement,53,5,0
46775,36412,Uma Morgan,uma_morgan197@gmail.com,HR,25,1,0
46776,7119,Karen Lee,karen_lee428@gmail.com,Analytics,29,4,1
46777,47297,Tina Baker,tina_baker945@gmail.com,Sales & Marketing,44,11,0
46778,30776,Sam Johnson,sam_johnson950@gmail.com,Analytics,26,2,0
46779,11316,Alice White,alice_white791@gmail.com,Sales & Marketing,25,1,0
46780,46564,Grace Walker,grace_walker162@gmail.com,Technology,27,2,0
46781,14419,Frank Phillips,frank_phillips169@gmail.com,Operations,51,9,0
46782,17976,Grace Taylor,grace_taylor135@gmail.com,Sales & Marketing,38,10,0
46783,62381,Bob Brooks,bob_brooks823@gmail.com,HR,27,3,0
46784,29192,Quincy White,quincy_white650@gmail.com,Sales & Marketing,34,9,0
46785,37588,Sam Walker,sam_walker796@gmail.com,Operations,44,6,0
46786,22879,Yvonne Phillips,yvonne_phillips643@gmail.com,HR,35,9,0
46787,9899,Jack Baker,jack_baker979@gmail.com,Sales & Marketing,37,14,0
46788,45017,Wendy Morgan,wendy_morgan833@gmail.com,Sales & Marketing,40,2,0
46789,1532,David Wilson,david_wilson557@gmail.com,Technology,38,9,0
46790,23290,Grace Moore,grace_moore215@gmail.com,Sales & Marketing,36,5,0
46791,49712,Noah Harris,noah_harris649@gmail.com,Operations,38,10,0
46792,61184,David Brown,david_brown819@gmail.com,Operations,25,3,0
46793,55648,Catherine Martinez,catherine_martinez989@gmail.com,Analytics,29,6,0
46794,53355,Alice Harris,alice_harris717@gmail.com,Sales & Marketing,33,8,0
46795,44626,Victor Harris,victor_harris892@gmail.com,R&D,30,2,0
46796,76166,Frank Cooper,frank_cooper552@gmail.com,Sales & Marketing,34,9,0
46797,45293,Tina Moore,tina_moore482@gmail.com,Procurement,44,16,0
46798,54826,Frank Brooks,frank_brooks13@gmail.com,Sales & Marketing,42,6,0
46799,66039,Bob Walker,bob_walker84@gmail.com,Operations,26,3,1
46800,17119,Quincy Wilson,quincy_wilson222@gmail.com,Sales & Marketing,39,12,0
46801,13016,Noah Green,noah_green169@gmail.com,Operations,42,11,0
46802,69168,Rachel Lee,rachel_lee276@gmail.com,Procurement,40,5,0
46803,73609,Harry Johnson,harry_johnson390@gmail.com,Operations,34,8,0
46804,42267,Isabella Davis,isabella_davis304@gmail.com,Sales & Marketing,33,2,0
46805,59228,Jack Wilson,jack_wilson114@gmail.com,Sales & Marketing,41,3,0
46806,3657,Xander Brooks,xander_brooks179@gmail.com,Sales & Marketing,31,6,1
46807,14808,Catherine Brown,catherine_brown903@gmail.com,Sales & Marketing,28,6,0
46808,6162,Grace Brooks,grace_brooks935@gmail.com,Operations,34,5,1
46809,5076,Karen Davis,karen_davis674@gmail.com,Procurement,30,2,0
46810,50280,Catherine Hill,catherine_hill864@gmail.com,Sales & Marketing,40,5,0
46811,35648,Victor Morgan,victor_morgan40@gmail.com,Sales & Marketing,30,5,0
46812,65573,Eva Phillips,eva_phillips277@gmail.com,Technology,28,2,1
46813,58244,Wendy Kelly,wendy_kelly637@gmail.com,Procurement,33,5,0
46814,43362,Zach Brown,zach_brown654@gmail.com,Operations,26,3,0
46815,835,Grace Evans,grace_evans43@gmail.com,Analytics,29,2,0
46816,42275,Liam Morgan,liam_morgan263@gmail.com,Technology,24,1,0
46817,59749,Olivia Moore,olivia_moore965@gmail.com,Sales & Marketing,28,1,0
46818,1738,Paul Evans,paul_evans754@gmail.com,Analytics,34,7,0
46819,17743,Paul Smith,paul_smith392@gmail.com,Analytics,33,3,0
46820,58681,Quincy Walker,quincy_walker900@gmail.com,Finance,60,9,1
46821,21922,Zach Carter,zach_carter51@gmail.com,HR,27,1,0
46822,26643,Zach Brown,zach_brown59@gmail.com,Operations,28,1,0
46823,39811,Olivia Lee,olivia_lee345@gmail.com,Operations,43,4,0
46824,66249,Tina Moore,tina_moore712@gmail.com,Sales & Marketing,34,10,0
46825,12091,Paul White,paul_white551@gmail.com,Sales & Marketing,45,18,0
46826,13351,Olivia Davis,olivia_davis959@gmail.com,Analytics,36,4,0
46827,76612,Xander Johnson,xander_johnson349@gmail.com,Sales & Marketing,47,5,0
46828,53111,Yvonne Hill,yvonne_hill96@gmail.com,Operations,33,8,0
46829,24711,Isabella Smith,isabella_smith632@gmail.com,Sales & Marketing,43,5,0
46830,48674,Quincy Thompson,quincy_thompson290@gmail.com,Procurement,29,5,0
46831,63249,Catherine Morgan,catherine_morgan108@gmail.com,Operations,42,9,0
46832,73541,Mia Harris,mia_harris608@gmail.com,Procurement,40,11,0
46833,44529,Paul Davis,paul_davis39@gmail.com,Procurement,32,6,0
46834,66492,Sam Davis,sam_davis760@gmail.com,Sales & Marketing,26,2,0
46835,51463,Catherine Taylor,catherine_taylor93@gmail.com,Operations,38,4,0
46836,27458,Noah Green,noah_green276@gmail.com,Sales & Marketing,53,6,0
46837,52742,Grace Moore,grace_moore427@gmail.com,Sales & Marketing,33,3,0
46838,53753,Liam Brown,liam_brown267@gmail.com,Procurement,32,3,0
46839,7275,David Brown,david_brown203@gmail.com,Sales & Marketing,40,6,0
46840,54144,Harry Baker,harry_baker707@gmail.com,Sales & Marketing,31,2,0
46841,69252,Karen White,karen_white943@gmail.com,Technology,32,4,1
46842,39953,Frank Brooks,frank_brooks994@gmail.com,Sales & Marketing,30,7,0
46843,4402,Karen Taylor,karen_taylor521@gmail.com,Sales & Marketing,48,15,0
46844,68735,David Evans,david_evans926@gmail.com,Sales & Marketing,36,7,0
46845,47232,Bob Evans,bob_evans886@gmail.com,Sales & Marketing,39,4,0
46846,14870,Mia Davis,mia_davis154@gmail.com,Technology,33,3,0
46847,78251,David Wood,david_wood828@gmail.com,Sales & Marketing,31,6,0
46848,40088,Catherine Brooks,catherine_brooks61@gmail.com,Operations,34,9,0
46849,40278,Catherine Johnson,catherine_johnson920@gmail.com,Sales & Marketing,43,5,0
46850,19071,Paul Wilson,paul_wilson30@gmail.com,Analytics,27,2,0
46851,18486,Rachel Davis,rachel_davis144@gmail.com,Sales & Marketing,31,6,0
46852,23611,Liam Evans,liam_evans644@gmail.com,Sales & Marketing,37,2,0
46853,19950,Quincy Green,quincy_green758@gmail.com,Sales & Marketing,28,1,0
46854,51705,Jack Carter,jack_carter626@gmail.com,Analytics,29,6,0
46855,75827,Jack Hill,jack_hill501@gmail.com,Procurement,29,2,0
46856,49540,Frank Hill,frank_hill152@gmail.com,Sales & Marketing,34,10,0
46857,11958,Xander Morgan,xander_morgan613@gmail.com,Finance,35,8,0
46858,43252,Karen Harris,karen_harris797@gmail.com,Procurement,45,4,0
46859,33252,Jack Perez,jack_perez138@gmail.com,Sales & Marketing,30,1,0
46860,31354,Rachel Martinez,rachel_martinez459@gmail.com,Legal,46,5,0
46861,71188,Harry Martinez,harry_martinez721@gmail.com,Operations,34,7,0
46862,73558,Isabella Morgan,isabella_morgan236@gmail.com,Sales & Marketing,57,15,0
46863,54129,Liam Carter,liam_carter298@gmail.com,Sales & Marketing,42,13,0
46864,51342,Xander Hill,xander_hill693@gmail.com,Sales & Marketing,37,8,0
46865,57231,Uma Brown,uma_brown863@gmail.com,Technology,60,29,0
46866,45291,Jack Kelly,jack_kelly624@gmail.com,Analytics,27,5,0
46867,51326,Yvonne Phillips,yvonne_phillips706@gmail.com,Technology,57,18,0
46868,56580,Bob Cooper,bob_cooper270@gmail.com,Procurement,50,17,0
46869,28755,Zach Moore,zach_moore305@gmail.com,Operations,33,6,1
46870,25469,Uma Johnson,uma_johnson966@gmail.com,Analytics,31,7,0
46871,27728,Paul Perez,paul_perez43@gmail.com,Legal,28,3,0
46872,2901,Paul Lee,paul_lee673@gmail.com,Operations,28,5,0
46873,46587,Mia Thompson,mia_thompson660@gmail.com,Procurement,28,1,0
46874,33317,Uma Lee,uma_lee275@gmail.com,Procurement,28,4,0
46875,27723,Frank Perez,frank_perez373@gmail.com,Sales & Marketing,34,3,0
46876,6349,Bob Cooper,bob_cooper995@gmail.com,Operations,47,3,0
46877,15302,Bob Hill,bob_hill173@gmail.com,Sales & Marketing,33,7,0
46878,64427,Sam Morgan,sam_morgan930@gmail.com,Operations,34,2,0
46879,54568,Eva Martinez,eva_martinez486@gmail.com,Operations,49,16,0
46880,54272,Sam Kelly,sam_kelly403@gmail.com,Operations,23,1,0
46881,22757,Grace Brown,grace_brown49@gmail.com,R&D,38,4,0
46882,8848,Bob Phillips,bob_phillips268@gmail.com,Sales & Marketing,40,13,0
46883,9218,Liam Wilson,liam_wilson704@gmail.com,Technology,33,3,0
46884,58235,Wendy Green,wendy_green180@gmail.com,Technology,31,6,0
46885,53669,Jack Taylor,jack_taylor205@gmail.com,Operations,35,8,0
46886,5909,David Cooper,david_cooper159@gmail.com,Procurement,35,7,0
46887,73642,Bob Smith,bob_smith717@gmail.com,Analytics,23,1,1
46888,63724,Wendy Johnson,wendy_johnson392@gmail.com,Technology,38,6,0
46889,36382,Karen Kelly,karen_kelly635@gmail.com,Procurement,28,2,0
46890,75106,Alice Perez,alice_perez318@gmail.com,Finance,36,2,0
46891,57956,Eva Wood,eva_wood634@gmail.com,Finance,25,1,0
46892,36044,Sam Walker,sam_walker167@gmail.com,Sales & Marketing,29,6,0
46893,27375,Eva Thompson,eva_thompson987@gmail.com,Sales & Marketing,37,7,0
46894,34287,Harry Baker,harry_baker301@gmail.com,Technology,28,6,0
46895,41283,Zach Perez,zach_perez138@gmail.com,Sales & Marketing,31,6,0
46896,18519,Catherine Edwards,catherine_edwards620@gmail.com,Technology,31,1,0
46897,60248,Tina Thompson,tina_thompson686@gmail.com,Sales & Marketing,28,2,0
46898,62647,Eva Thompson,eva_thompson286@gmail.com,HR,27,3,0
46899,6269,Isabella Evans,isabella_evans46@gmail.com,Sales & Marketing,47,4,0
46900,53157,Grace Cooper,grace_cooper85@gmail.com,Operations,29,2,0
46901,71430,Bob Kelly,bob_kelly150@gmail.com,Finance,26,2,0
46902,70436,Mia Baker,mia_baker933@gmail.com,Sales & Marketing,25,1,0
46903,23207,Sam Taylor,sam_taylor819@gmail.com,Sales & Marketing,38,13,0
46904,45984,Xander Wood,xander_wood369@gmail.com,Operations,50,18,0
46905,72238,Grace Harris,grace_harris838@gmail.com,Operations,41,9,0
46906,61545,David Johnson,david_johnson956@gmail.com,Operations,33,3,0
46907,74408,Mia Evans,mia_evans384@gmail.com,Technology,30,3,0
46908,64511,Karen Edwards,karen_edwards664@gmail.com,Sales & Marketing,27,5,0
46909,6663,Mia Johnson,mia_johnson266@gmail.com,Sales & Marketing,41,8,0
46910,49304,Jack Davis,jack_davis806@gmail.com,HR,27,1,0
46911,74614,Isabella White,isabella_white332@gmail.com,Operations,30,7,0
46912,14247,Victor Evans,victor_evans807@gmail.com,Finance,60,31,0
46913,9085,Harry Morgan,harry_morgan925@gmail.com,Analytics,29,2,0
46914,33482,Quincy Carter,quincy_carter521@gmail.com,Technology,28,2,0
46915,71598,Wendy Smith,wendy_smith555@gmail.com,Analytics,31,4,0
46916,76905,Quincy Hill,quincy_hill670@gmail.com,Sales & Marketing,39,12,0
46917,67432,Mia Johnson,mia_johnson847@gmail.com,Sales & Marketing,28,1,0
46918,46113,Karen Lee,karen_lee280@gmail.com,Procurement,53,14,0
46919,76450,Frank Johnson,frank_johnson152@gmail.com,Procurement,24,1,0
46920,8651,Olivia Moore,olivia_moore21@gmail.com,Operations,48,12,0
46921,54708,Uma Kelly,uma_kelly66@gmail.com,Operations,47,5,0
46922,25285,Uma Lee,uma_lee802@gmail.com,HR,39,10,0
46923,63236,Grace Kelly,grace_kelly673@gmail.com,HR,30,2,0
46924,41295,Paul Baker,paul_baker641@gmail.com,Operations,39,10,0
46925,67244,Tina Lee,tina_lee252@gmail.com,Analytics,27,1,0
46926,23651,Sam Wood,sam_wood964@gmail.com,Sales & Marketing,29,6,0
46927,76807,Frank Cooper,frank_cooper979@gmail.com,Finance,25,1,0
46928,74353,Jack Evans,jack_evans442@gmail.com,Sales & Marketing,31,5,0
46929,38589,Catherine Moore,catherine_moore982@gmail.com,Technology,31,5,0
46930,49215,Xander Wilson,xander_wilson241@gmail.com,Analytics,28,6,0
46931,71942,Catherine Martinez,catherine_martinez612@gmail.com,Sales & Marketing,24,1,0
46932,38728,Harry Edwards,harry_edwards561@gmail.com,Operations,55,12,0
46933,32309,Mia Taylor,mia_taylor775@gmail.com,Operations,31,5,1
46934,20575,Paul Smith,paul_smith408@gmail.com,Sales & Marketing,54,9,0
46935,31222,Wendy Wood,wendy_wood805@gmail.com,Analytics,32,3,0
46936,60594,Sam Kelly,sam_kelly342@gmail.com,Procurement,42,3,0
46937,56612,Jack Edwards,jack_edwards692@gmail.com,Analytics,31,2,0
46938,24980,Olivia Davis,olivia_davis736@gmail.com,Sales & Marketing,30,7,0
46939,32972,Harry Brooks,harry_brooks197@gmail.com,Technology,37,9,0
46940,34805,Wendy Davis,wendy_davis481@gmail.com,Finance,35,6,0
46941,50245,Wendy Green,wendy_green634@gmail.com,Procurement,40,12,0
46942,75115,Bob Brooks,bob_brooks900@gmail.com,Sales & Marketing,25,2,0
46943,1233,Jack Cooper,jack_cooper464@gmail.com,Technology,25,2,0
